label_bullying	text_message
1	LOOK @ UR TEXTS OR I'M GONNA FREAK OUT @ U!!!
1	Funny that the guy's last name is Dick...bwaha! :-D
1	unfortunately i do =( it sucks! & i have my  2 last finals 2mrrw bc we had a snow day that other friday. i dont wanna go back!
1	i hate school =(
1	OOGA BOOGA FOOCHA FUCK YOUR WHOLE DAY!!!!!!!!
1	Oh sad faces :( I hate it when that happens! Reading in bed usually helps me...
1	that sucks!
1	& @lasandwich I hate calculus... :(
1	what a loser. :P
1	1) it depends on how u come at me. 2) if my 1st impression of you sucks I prob won't be so warm & bubbly. I'm mean though.
1	He's passed out in my bathtub. Only way I could restrain him: knocking his ass out and leaving him in the dark. :1
1	Naw. I gave him tomorrow off. Fuck  my carpet's a mess.
1	Wow  that sucks - work at home day?  @PrincessErsatz - I couldn't agree more - good day to be under the covers  relaxing.
1	That sucks..  Stuff working yet?
1	damn man kn frnd e
1	damn man kobaa e ??? :O
1	u stll up drinking bitch?
1	damn. lol. let me try something else. hot lesbian sex. nekked girl on girl. free porn.
1	haha. it just bugs me. because posers like her make it harder for people that truely are gay to be accepted
1	damn right it wi be!
1	damn that store! ~*Krystle*~
1	you order pizza that much they have you on speed dial. damn.
1	THANK YOU! It's not just me. Gay guys are hot as hell.
1	yeah  it sucks. 6 yrs down here & realizing we dont get snow. just ice. and nobody can drive in rain  let alone ice
1	then ur game sucks. no crue  not buying it.
1	or maybe go see bolt tonight? or both? don't know if you're busy for white whale stuff... but it's my bday. let's celebrate
1	sam are you showing in 'in sequence' at white whale on friday night? I wasn't sure... since you'll be out of town for the opening 
1	Sucks 4 you!!!!!! Your just not a lucky ducky are you? First your phone  now this!
1	Alan  I think you might as well give my spot away to someone else. I'm just too damn sick to sound like my charity is good. :'(
1	i literally could not breathe. that was so fucking scary.
1	Not to me :/ damn though. i hate being sick.
1	I hate my life haha
1	P33T WIFF HIS BIG GAY TEEFS!!! BRYCE FROM TRS AND HIM SHOULD HAVE BABIES AND THEY'D HAVE AMASING TEEFS
1	Yes but if your senses are dulled mebbe you no bitch so much? Or you should find a good human who's blood you wanna eat
1	ps...ur cute...ur good looking  your funny  your a dick  your an ass  your cynical. I LOVE IT!
1	damn! Ok look  make the stripper pole look like a knitting needle and impale a stripper granny on it. That's the only way.
1	no it was a direct Church of Why Don't You Bloody Well Piss Off
1	of course @bapper is cold..he eats picked radishes all winter..if he had some whale meat he'd be fine..
1	damn that caller ID
1	yes. sacto cali- driving back to palo alto later tonite. eventually i'll get off my ass n shoot.
1	oh lol gotcha... well i'm a fruit freak. i don't like melons  strawberries  the list goes on.. one day in heaven i'll like it all
1	lol no no.. we will kick the pig... (kick this thing off  do it  get r' done  etc.)
1	damn your hardcore! My legs are complaining from the simple long walk I went on yesterday. I've neglected them over the winter!
1	It is amazing! But  it kinda sucks when it makes you late for work  lol.
1	burritoville is dead? What the fuck?!
1	me too. So entertaining. Dude you watch this mvie called trailor parl of terror. Fucking brilliant.
1	aw that sucks.
1	How does he feel about marmite? Love It or Hate It?
1	ROTFLMAOOOOOOO WOW...Cumleone? Cum Alone? Oh sorry...thats funny though.
1	why does eueryone hate american eagle? wat happened?
1	 yeah it sucks i know  she was one spankin hot mofo
1	Now I have to try my best to get my ass blocked by @souplantation.
1	Wow  what a fine uke.  It's tempting  but I want my charango with 10 strings and damn near impossible to play.
1	got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(
1	bojangles? damn you! so jealous.
1	Whatever... I just hate how the popularity of bands seems to inversely affect how much people are allowed to like them
1	Lazy ass :)
1	Ugh  the bane of my existence.  Hate them.
1	damn you for getting the comics up early again o_o it gives me nothing to do before school in the morning D:
1	wow i looked at the tinyurl of Barack Obama that you put up.... I am disgusted too  that such revolting hate is so prevalent..
1	yet fear seems like a cop out too  i eat my words...Hate is ugly
1	Connection interrupted. God damn.
1	fuck the krebs cycle.
1	like  you build a tolerance to drugs  don't you? or is this just me being dumb cause it's fucking four a.m.
1	Haha. Cool. Just sucks that we have to wait so long for season 2.
1	Damn! Sounds like heart attack inducing combo.
1	like jealous toddlers  equal change to excel When a person DOES excel  other ppl bitch&whine - bc it "makes them look bad"  The
1	damn old people now a days they are the dangerous drivers
1	work stressing over this damn AE meeting we are having @ 11am.
1	Warm Mt Dew tastes awful. :/ Try Jolt Cola instead. Or maybe even Whoop Ass. http://tinyurl.com/8woa3j
1	it means - the fat beauty and yes lost 43 kgs thru heavy dieting n working out at the gym 6 days a week - that was 3 yrs ago
1	oh damn! anyways next time...DM me ur number or soemthing
1	stop saying you hate gwen! Youposted earlier saying you love her! Ur hot then ur cold ur yes then ur nooooo
1	I'm on my way just to get gas and saw a 314. Damn it.
1	get some damn sleep! Sleepy Time tea is my savior  serious
1	I want beach now. Damn.
1	sorry  you have no cred. Two words: pig ears
1	and somehow I still wish I was there  pig parts and all. Amazing.
1	I send you a hug ma. That sucks! 08 was full of some fuck shit  I'll say that.
1	I hate you
1	- Fuck yeah!
1	LMAO! @ ur new pet...I thought u sent me a pic of a big ass butterfly...lol!
1	at least its not those nasty ass water bugs u had as roomates in Atlanta..Ew! Lol!
1	Ok..ok I c u! Take it back on they ass why don't ya.. That sounds super CUTE!
1	I hate giving little kids antibiotics...10 days 2 a day and important they get it all down...impossible!
1	some kid made copies of the questions and a teacher looked at it...fucking dumbass he/she screwed it up for all of us.
1	alright. The test is on Monday and I'm gonna be studying my ass off.
1	lmao that sucks.
1	I hate when that happens!
1	Wendy's - Oriental Chicken Salad w/ grilled chicken.  Way good.  I think it's 20 grams of fat just in the dressing  tho! Argh.
1	:-( Yucky needles. I hate those ones with a special sort of passion! *hugs* Hope it's over soon with the needles.
1	Courtesy of the Canadian kids magazine Chirp: How does a sick pig get to the hospital?
1	and holy crap  that's a long time!! D: that sucks!
1	Now I'm gonna have to go back to McLuhan & Leary to help me translate WTF you just wrote.  Damn  I hate when that happens.  Heh.
1	That's...so gay it's painful.
1	ooo tht sucks...happens to me all the time when I drink 5 hrs...
1	kim kardashian annoys me...her ass is nice  but Reggie could get it!
1	I'm up too! whoopee fuck! not hung over AT ALL!
1	so fucking angry all the time
1	It's got a core of uranium  some damn thing  I don't know. Gets up there like Sputnik.
1	That ALWAYS happens to me! Damn skype.
1	Thanks  Ulrike! :) We'll make sure to nerd it up!
1	sorry i missed you @ Cain but they weren't very nice to my gay boy - I think some1 was jealous...missu  hope to see ya soon ;)
1	fuck them!
1	damn now i want some au gratin!
1	Well  I would  but once Christmas is over  it kinda sucks the life outta the Santa hat thing...
1	I both love and hate the sticks! I'm finally going home tomorrow.
1	hahaha i don't hate german  just a couple of germans. Guten morgen!
1	I'm gay and I'm pregnant gak mungkin berhasil. This guy is persistent. Gmn ya. Can I just simply ignore his msgs??? :-D
1	NOOO EP!!!! That really sucks! You should hve jst waited in the car...lol!!! Hopefully it;s dark in there & no one looks dow ...
1	I just wanted a fucking money order and it took 40 minutes to get it. They won't even look at you if you're on your mobile phone.
1	I hate games like this. All these people shouldn't be going down.
1	lol...hell naw...its the fine ass one!
1	i call it "hey-dumb-fuck-guys-stop-trying-so-hard" advice
1	hate? i was congratulating you  your a humanitarian!
1	well clearly the shoe purchase is more impressive  because ITS A FUCKING SHOE!!!
1	fuck sleep you gotta stay up late so u can see santa!
1	that's great. def down on carbs + fat. counting cals in and out is working perfectly. the big difference is my mindset. thanks!
1	yeah my son works at Barnes N Nobles...played the mamma mia soundtrack overNover- they all hate it now but sing and dance along!
1	what the fuck do you have to apologize for??
1	fuck you op
1	@ember_myst @spellchaser Just so you know  I'm staking my claim on etherist. I am in full on crush! Sucks that he's married. :P
1	He doesn't seem clueless to me. He seems sweet and cute and witty and eloquent and charming. *swoon* Damn the luck.
1	Arrrgghhh! I hate him!
1	Do you hate the iMac because it looks edible :) or because (it must be) soooo slow?  Or not a Mac guy?
1	Oh  I would hate that too.  Three apps? That would barely get me started.
1	I don't believe in a lot of specialty kitchen gadgets  but I cling to my potato ricer and my popover pan. Carb freak? :)
1	if gov is going to make it "uncomfortable" to be fat & expect it will work  shouldn't they also make it uncomfortable to be poor? #tcot
1	oh  i hate it. self righteous people makes me want to scream.
1	I hate you so much right now. http://is.gd/ewZm
1	Aah! I actually hate you!
1	Gah fuck off  tainting my private account with new followers. xD
1	fucking buses. One drove straight past me on Friday night  and I was waving my arms like a windmill. Baaaaah!
1	good u an ur no sharin ass LOL
1	Damn fam... if I was  a hater I'd be jealous... lol
1	You blogged and ran? Jesus that's ass kicking if I ever heard it.
1	Hell yeah!!! And the best bit of movie dialogue ever..Jason says "I am NOT the gay!" ... OK Jason i belive you ;)
1	Damn near indeed! But in the end  their youthful impetuosity gave it away. It didn't feel like SL actually won it  incredibly!
1	i was able to connect to may exchange with apple mail after they enabled active sync for my iphone. i hate entourage... so much
1	Hints in icing are bad or good? Skywriting sucks unless the hint is a very short word. I'd suggest a delicious tag for nerds.
1	@DaveBenjamin I HATE THAT...
1	people hate to admit emotional decision making  though. manipulative  some think. the uphill climb of personal branding...
1	oooo thats not fun! i hate those things  the orthodontics people are mean to me!
1	weird.... Nick are you going emo??????
1	lol!!!!  I used to be the wknd assignment editor and would get mail addressed to "Weekend Ass". I didn't know how to feel.
1	I hate to harsh your buzz  but every game on the iPhone can roll the bones by shaking. Do not pass go  do not collect my $7.99
1	argh  tell me about it :x i hate procrastinating... lol.
1	coincidence my ass... LOL... But it's a good suggestion so it'll go in the hat... Singapore would be interesting. 5 more...
1	Dude  oh no U didnt! I got 4 DM's within 4 minutes of me saying "ass"... imagine what would happen if I said "fuck"... oh crap!
1	that really sucks!
1	re: why friendfeed sucks - no doubt a powerful utility but with a high learning curve and non-intuitive user experience
1	you asian!!! I hate asians!!! Bahahahahhaha!!! Jk! I am well on my way to getting fucked up!!! See you next year!!! Hahahahaha!!
1	I hate you...
1	I'm counting down the milliseconds til you OPEN THE DAMN BOX.  if I have the patience of a saint  you have the willpower of a GOD.
1	totally loved Odo. But the Ferengi make my skin crawl. out of all the species  they're the ones i hate the most. yuck!
1	ahahahaha so right. Im fucking freezing my ass off here.
1	Im so jealous. But I'll be eating that same rice pudding in 9 days. Enjoy the fuck out of your trip
1	all the emo people will explode :o
1	and biggest. That would be a bad-ass name too. At least his middle name.
1	sweet. I'm too chicken to read it cuz I hate "spoilers"';)
1	hate "can'r do" atitude. can do works almosr all the time.
1	Damn. Oh well  I can't raise my hand for every question. ;-)
1	I'm laughing at your "Don't hate me  please."  Can you imagine a man ever saying that?  Not to be gender specific  but...
1	damn I'm behind
1	because i'm a dumb ass.
1	because i'm a dumb ass.
1	lol! hey  stop being modest.  you OFTEN are a hot bitch.  :)
1	but they love me for it. none of them giggle. its a love/hate thing they got goin with me =)
1	"I hear what you sayin gurl but you mean to tell me you caint have friends??" *insert piss poor false sincerity here*
1	Haha! I'm glad someone else will admit to seeing (multiple times clearly) Gummo! I let someone borrow mine... lost. Damn.
1	damn iPhone that's SHITE. Learn English slang
1	Oh Shit!  I am a yoga loser. But not any other kind of loser.  I have already showed up once with no class  alas.
1	 yeah and I woulda gotten away with it if it wasnt for you damn kids...
1	we're talking threatening your ability to do business in a professional  not-over-the-top way. w/o being a cunt  somehow.
1	maybe you should go punch him in the dick.
1	that sucks =/ you'll get into the other ones.
1	damn clean plate and the cl;ean bones lol.
1	you got niggaitus and watch baby come in there and fuck with you.
1	i'm late but my damn pic mail ain't sending nowhere. they said i need to add the app? wtf?
1	fuck andre! it's strippers lol you coming home to him!
1	Fuck off.. I'm not ready!
1	Yeah. I know he doesn't mean to be a douche and that I'm a huge bitch for being this upset over it. But it still upsets me.
1	Damn!! I was hoping you were giving me good news otherwise!
1	try putting lemon peels around the base of the tree; supposedly cats hate citrus smell
1	I love New HAmpshire well the white Mounts.I'm from Maine and I know I hate cold also hence why I moved to Fla.
1	dont bother with low fat brownies
1	 yes.. a she-wolf in love  is it even possible? Which team do we root for now? I'm a faithless whore - struck by Amor
1	don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!
1	Stop it! I keep thinking you're going to say he's here! Now I'm waiting vicariously through you! Dammit! I hate waiting for babies!
1	ohhhh like that... well then shit girl  u shud be pissed. AAAND... u needa tell the BF his own blood is using his ass!
1	lol tell her to go sit her ass down somewhere lol
1	I hate when I see people doing that. I am with you on that one. Why do people think that is okay?!
1	I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz
1	Oooh  I'm so going there this weekend!! I just hate malls at Xmas time. Bah.
1	oooh  I wish I could! but then I have to shave my widow's peak to get them to hang right. And what a bitch to grow back! LOL
1	ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!
1	I imagine. Another thing  every time I open the Reader  my subscription folders are ALL open. I hate that too.
1	I jokingly remarked to my man that I was an "internet whore " he thought it meant that I was a porn star. LOL He doesn't get it.
1	Agreed. Fuck Twitter Grader and all it's kin.
1	The JVC (LCD) Reference Monitor I have is  in a word  awe-fucking-some. :)  It's great  accurate and as good as it gets. It's ~ $4k
1	fat ol santa may eat a cookie  but he will also touch the youngest while they sleep.
1	Ew :( That sucks! I'm sorry.
1	you said fuck everyone!
1	okay. Fuck me. Way to start the new year.
1	well if u looking for more sex  watch the fat boy freaking his pillow thats now playing. Ewwwwwww!!!!
1	some retarded oracle peoplesoft login thing keeps coming up on my enrolment cart page and i don't know what the fuck is going on!
1	ripping off Emo Phillips + ba-dum-bum jokes wouldn't get my vote even if i was the web-voter type.
1	that would be nice  too.  because i hate feeling violated every month with no payoff.
1	I do? Damn! But it's FOUR hours! After an hour + of plane ride!
1	I hate math really do!but will be happy as well when I finish university!
1	"don't hate me cuz i'm beautiful." jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??
1	 We're having a BAD ASS gathering in May  you should come. Of course  the best part is the hanging out downtown after. :)
1	kicks dons ass. *HUGS*
1	ass balls... lmfao.
1	It's not weird you hate that. Me  too but sometiimes the list gets a little unwieldy.
1	#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.
1	aw man  that sucks!
1	freak passing shower. was walking by  then suddenly a few big drops came down. thought  oh shit  and ducked in just as it poured.
1	omgomgomg those shoes with the little flower holy fuck i want them
1	Ugh. Half the time people pick up "Free stuff" from Craigslist they're driving a luxury car. Heh. HATE them.
1	damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol
1	damn you have really become an ordinary man... man that sucks ass!!! lol :P
1	how fucking sad is the OVA of Samurai X...i didn't want to watch that.. fuck i almost cried.. lol :P jk
1	I HATE rain..wud rather the snow..crazy I kno..lol
1	got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.
1	might install now that you've acted as my guinea pig :D
1	any workplace where that isn't safe needs to harden the fuck up :p
1	that sucks *hugs* :(
1	probably not but who the fuck knows what's going on with this show anymore.
1	k im hella boredddddddd hurry the fuck up i saw my bro playing it  game looks sick
1	omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!
1	Damn that's a lot of money for tickets! I guess her little girl only turns 16 once though. :-)
1	i am going to work on a grassroots gay rights project that will involve the communities of color.
1	suntem dar ne gandem cum sa gasim o mascota care sa o putem scoate din dulap cand vrem sa acuzam pe cineva pt nenorocul nostru
1	what do you use then? cuz I hate Itunes
1	Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol
1	  haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!
1	I like to look at it as "meeting their needs" not necessarily "kissing ass"... although if you can do both - do!
1	Damn iPhone made my Brad & Angelina pick blurry!  http://twitpic.com/rddb
1	in the lab...all damn day  i had soooo much work to do:(
1	well lady  I'm all for u comin here from frisco to hunt my ass down;)
1	fuck 'em
1	I just giggled out loud because my dyslexic ass just read "My fluffy ass was rubbing off"
1	whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o
1	weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me
1	I bet we are freezing more than you are. The North sucks. Ugh!
1	That sucks. I was actually a guest on there! My first time on the radio.
1	That sucks. Are you alright?
1	DAMN! I'll wait a month before I send mine for a critique! LOL
1	@EightysBaby man..... fuck the lakers
1	yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?
1	Dude. That "Sleeps with Angels" song can straight up have my ass bawling. I also love the song "Hey Hey  My My" and Harvest Moon
1	...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties
1	hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me
1	all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out
1	The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.
1	HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!
1	HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz
1	UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!
1	hahaha honestly i fucking CRACK up on shit like that ppl need to srsly LIGHTEN up &lt;3333 ya
1	i hope theirs LOTS of cursing in that video... oh wait we cant fucking curse ANYMORE baaaaahhhhh DAM THEM
1	FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!
1	paaaaaaaarrrtttyyyy!!!!!!!! wait no... fuck it.... move over I'M MOVING IN!!!! HAHA!
1	psshhh!! your on the WRONG side of SHUT THE FUCK UP!
1	that video made me angry & want to PUNCH Shirley Phelps Roeper IN THE FUCKING FACE!!!! MAN I HOPE THEY DIE! SUCH HATE! UNG
1	did he really???!!!! OH FUCK OK I TAKE BACK ON DAN MARINO IM SORRY!!!! OK I BLAME ROMO AGAIN! AND WHITTEN! i'm through with them!
1	i SENT it!!!!!!!! u'll prob get it in like a billion years since cingular SUCKS!!!!
1	guess who made a fucking surprise in my dreams last night you butthead!!! thanks to you Martha Stewert loves my dreams! baaah
1	Coat Rack Contest in the Fab Lab. I hate winter  but this would help channel emotions into something constructive.
1	Santa Cycle Rampage Ride starts at 10:30 at the Fat Abbey Bier Cafe (Juneau and Water). Bring your best red and white costume.
1	Are you trying to say the saran wrap  bacon fat  and rubber bands I currently use don't count as REAL gloves?
1	nerd!
1	omfgshz. i hate lemonbars with a DEEP passion  too!
1	Hate to say  but John's dad was a major OB/GYN (Yeah  nightmare for me ) and he holds out that there are no flu positives:)
1	damn! Putting my chocolate cake to shame.
1	LOL! Lullabot is my employer. A group of fun  nice people kicking major Drupal ass all over the world. :-)
1	gay man
1	 let me know if you want a co-pilot tonight to keep your ass awake!
1	 Josh needs medication. Stat. Can i kick his ass for you now?
1	 lets fucking go tonight... you know you want to! Or at least hang out. I fucking hate being alone sometimes too.
1	you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :)
1	just to clarify-  not really to the cunt punting... but really to the you being welcome to come over anytime!
1	I will kick that pirate's ass if he got married again. Just sayin'
1	That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's "Loser Cam" Xmas gift to me
1	i hope singing along- i'd hate to think i'm torturing poor little Pixel!
1	damn right it should be  horrible stuff YUK!
1	hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!
1	so do i! especially rocket. I hate celery though
1	I saw that. what's his name! In so far as the fat bastard - what?!
1	Noooo  this is not caffeine. This is IT! Let's kick ass and then CELEBRATE! C'MON  girlie. We got it goin' ON!
1	Don't you hate that? I *always* recognize commercial voices and am all like  Gene Hackman? Lowe's? Really? OMG!
1	And by no one I assume you are including me...damn.
1	My sound is being persnickety so I can't catch up on the vlog until I reboot  which I'm too damn lazy to do now. But tomorrow...
1	I always thought of him as Hermy  the wannabe dentist.
1	Me  too. Now I'm dragging my mature ass off to BED! G'night hawt girlie! Woot!
1	fuck you  merten.
1	you should probably reattach your fucking ass for you have laughed it off.
1	That sucks - at least I have my iPod. Still  least I'm not alone! :D
1	Hot damn  champ right here! Had the old school TT shell helmet on for the whole trip. Backwards even! Huoooooooah!
1	Piss off. ;)
1	Have you seen Bitch magazine's article about twilight? about "absitence porn" http://is.gd/d2pt
1	thats what i am saying...they need to pay me.thats m*ttaf*cking free promotion. ungrateful ass people.
1	heh! ping me if you do come down to gay paris. We can interview eachother on the red carpet :)
1	I'm with you man. Here I am on Twitter at 20 to 6 in the morn  damn.
1	Oh  hey  that's good! Makes much more sense than what I had floating around in my head. :) (1001 uses for goose fat...)
1	Sony Vegas = fucking amazing! :D
1	stop stealing my schtick  whore!
1	 Depends. Will you sit there and hate yourself? ;) Would you be able to do a half day?
1	You tell them to Fuck Off. They'll listen
1	I've noticed he can't spell much beyond NOM and BARK ... sucks for him there's only one K and two Bs in Scrabble.
1	Neat. Damn PS3. Maybe I can convince mom that dad's ps2 needs an upgrade for Xmas.
1	That doesn't sound nice at all. As somebody who was made redundant with one day to trade last year with Swatch  I know it sucks!
1	I dunno  did you offer me any of that fuck-ton of beer in your fridge on Saturday? NO
1	You're quite right. I withdraw my aggressive commenting. Fuck-ton should be more widely used.
1	basically we agreed that you/http://lofistl.com are awesome/bad ass. Not gonna lie  i brought you up! ;)
1	I *thought* you'd be preparing! Best of luck - what a bad ass opportunity for you.
1	gav that just sucks! - u ok? i think the brakes would be best to stay on for now!!
1	I don't know about that... Drew's ass is pretty tiny.  :)  Knees work too... except Drew's knees don't work...
1	Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.
1	ha ha loser :)
1	I can share my gay boyfriend. He just left. Its 1 in the morning. You totally coulda had him from 9 to 1! Ill keep first shift
1	i update from my phone a lot  you can add twitter as a contact. damn bsa is getting all high tech.
1	 & @karkar  I hate Walmart anymore. I'm gonna have to start taking my own cart with spikes and barbed wire. Maybe flamethrowers.
1	I hate being behind those slow as plows. In a storm  it's nice to be on the plowed road  but I hate going that slow. Ugh.
1	or moonlight and dryness. Damn that 5am wakeup.
1	welcome to my world: you're sick  some people think you're funny  others hate you  nobody wants to suck your cock.
1	I'm jealous - I get all emo when I lack the season of all natures  sleep. :-)
